"TrxID","GeneName","GeneID"
"PIERAPT00000016566","PSIP1","PIERAPG00000006878"
"PIERAPT00000016567","PSIP1","PIERAPG00000006878"
"PIERAPT00000016568","PSIP1","PIERAPG00000006878"
"PIERAPT00000016569","PSIP1","PIERAPG00000006878"
"PIERAPT00000016570","PSIP1","PIERAPG00000006878"
"PIERAPT00000016571","nifJ","PIERAPG00000006879"
"PIERAPT00000016572","mkrn2","PIERAPG00000006880"
"PIERAPT00000016573","Slu7","PIERAPG00000006881"
"PIERAPT00000016574","Slu7","PIERAPG00000006881"
"PIERAPT00000016575","PDSS1","PIERAPG00000006882"
"PIERAPT00000016576","hmu_2","PIERAPG00000006883"
"PIERAPT00000016577","hmu_2","PIERAPG00000006883"
"PIERAPT00000016578","hmu_2","PIERAPG00000006883"
"PIERAPT00000016579","hmu_2","PIERAPG00000006883"
"PIERAPT00000016580","CrebA","PIERAPG00000006884"
"PIERAPT00000016581","CYP6B3_2","PIERAPG00000006885"
"PIERAPT00000016582","PQBP1","PIERAPG00000006886"
"PIERAPT00000016583","ARHGAP21","PIERAPG00000006887"
"PIERAPT00000016584","G107600","PIERAPG00000006888"
"PIERAPT00000016585","G107600","PIERAPG00000006888"
"PIERAPT00000016586","G107600","PIERAPG00000006888"
"PIERAPT00000016587","G107600","PIERAPG00000006888"
"PIERAPT00000016588","G107600","PIERAPG00000006888"
"PIERAPT00000016589","G107600","PIERAPG00000006888"
"PIERAPT00000016590","TTPAL","PIERAPG00000006889"
"PIERAPT00000016591","G103703","PIERAPG00000006890"
"PIERAPT00000016592","PCNP","PIERAPG00000006891"
"PIERAPT00000016593","Cad96Ca_2","PIERAPG00000006892"
"PIERAPT00000016594","ninaB_4","PIERAPG00000006893"
"PIERAPT00000016595","ninaB_4","PIERAPG00000006893"
"PIERAPT00000016596","PNLIPRP2_5","PIERAPG00000006894"
"PIERAPT00000016597","tig_5","PIERAPG00000006895"
"PIERAPT00000016598","UQCRC2","PIERAPG00000006896"
"PIERAPT00000016599","aroB","PIERAPG00000006897"
"PIERAPT00000016600","glyQ","PIERAPG00000006898"
"PIERAPT00000016601","DppIII","PIERAPG00000006899"
"PIERAPT00000016602","DppIII","PIERAPG00000006899"
"PIERAPT00000016603","DppIII","PIERAPG00000006899"
"PIERAPT00000016604","DppIII","PIERAPG00000006899"
"PIERAPT00000016605","CDC23","PIERAPG00000006900"
"PIERAPT00000016606","CDIPT","PIERAPG00000006901"
"PIERAPT00000016607","G105378","PIERAPG00000006902"
"PIERAPT00000016608","ro","PIERAPG00000006903"
"PIERAPT00000016609","pyrB_2","PIERAPG00000006904"
"PIERAPT00000016610","CadN_2","PIERAPG00000006905"
"PIERAPT00000016611","CadN_2","PIERAPG00000006905"
"PIERAPT00000016612","CadN_2","PIERAPG00000006905"
"PIERAPT00000016613","CadN_2","PIERAPG00000006905"
"PIERAPT00000016614","CadN_2","PIERAPG00000006905"
"PIERAPT00000016615","VIRE2","PIERAPG00000006906"
"PIERAPT00000016616","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016617","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016618","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016619","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016620","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016621","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016622","FAT4PCDHA11","PIERAPG00000006907"
"PIERAPT00000016623","infB_9","PIERAPG00000006908"
"PIERAPT00000016624","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016625","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016626","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016627","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016628","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016629","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016630","Cyp4v2","PIERAPG00000006909"
"PIERAPT00000016631","ATP6AP1_2","PIERAPG00000006910"
"PIERAPT00000016632","CYP6K1_4","PIERAPG00000006911"
"PIERAPT00000016633","CYP6K1_4","PIERAPG00000006911"
"PIERAPT00000016634","CYP6K1_4","PIERAPG00000006911"
"PIERAPT00000016635","thiG","PIERAPG00000006912"
"PIERAPT00000016636","HARBI1_2","PIERAPG00000006913"
"PIERAPT00000016637","HARBI1_2","PIERAPG00000006913"
"PIERAPT00000016638","acvr2a","PIERAPG00000006914"
"PIERAPT00000016639","hmu_3","PIERAPG00000006915"
"PIERAPT00000016640","CHS7","PIERAPG00000006916"
"PIERAPT00000016641","Ush1g","PIERAPG00000006917"
"PIERAPT00000016642","Ush1g","PIERAPG00000006917"
"PIERAPT00000016643","Gpr39","PIERAPG00000006918"
"PIERAPT00000016644","Gpr39","PIERAPG00000006918"
"PIERAPT00000016645","tmem237_2","PIERAPG00000006919"
"PIERAPT00000016646","ispDFKirrel3","PIERAPG00000006920"
"PIERAPT00000016647","ispDFKirrel3","PIERAPG00000006920"
"PIERAPT00000016648","TSNARE1rps3","PIERAPG00000006921"
"PIERAPT00000016649","TSNARE1rps3","PIERAPG00000006921"
"PIERAPT00000016650","TSNARE1rps3","PIERAPG00000006921"
"PIERAPT00000016651","TSNARE1rps3","PIERAPG00000006921"
"PIERAPT00000016652","TSNARE1rps3","PIERAPG00000006921"
"PIERAPT00000016653","TSNARE1rps3","PIERAPG00000006921"
"PIERAPT00000016654","Zip99C_2","PIERAPG00000006922"
"PIERAPT00000016655","RhoGAP100F_2","PIERAPG00000006923"
"PIERAPT00000016656","RhoGAP100F_2","PIERAPG00000006923"
"PIERAPT00000016657","RhoGAP100F_2","PIERAPG00000006923"
"PIERAPT00000016658","EFHC1","PIERAPG00000006924"
"PIERAPT00000016659","CG4666_2","PIERAPG00000006925"
"PIERAPT00000016660","ponA","PIERAPG00000006926"
"PIERAPT00000016661","IMPA1","PIERAPG00000006927"
"PIERAPT00000016662","Cht3_3","PIERAPG00000006928"
"PIERAPT00000016663","mnmG_3","PIERAPG00000006929"
"PIERAPT00000016664","IDH3G","PIERAPG00000006930"
"PIERAPT00000016665","FSTL4","PIERAPG00000006931"
"PIERAPT00000016666","GTSF1_2","PIERAPG00000006932"
"PIERAPT00000016667","pol_4","PIERAPG00000006933"
"PIERAPT00000016668","G104694","PIERAPG00000006934"
"PIERAPT00000016669","G104694","PIERAPG00000006934"
"PIERAPT00000016670","G104694","PIERAPG00000006934"
"PIERAPT00000016671","G104694","PIERAPG00000006934"
"PIERAPT00000016672","G104694","PIERAPG00000006934"
"PIERAPT00000016673","G104694","PIERAPG00000006934"
"PIERAPT00000016674","oxt","PIERAPG00000006935"
"PIERAPT00000016675","UNC79_2","PIERAPG00000006936"
"PIERAPT00000016676","UNC79_2","PIERAPG00000006936"
"PIERAPT00000016677","UNC79_2","PIERAPG00000006936"
"PIERAPT00000016678","UNC79_2","PIERAPG00000006936"
"PIERAPT00000016679","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016680","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016681","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016682","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016683","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016684","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016685","JMJD1C","PIERAPG00000006937"
"PIERAPT00000016686","CYP3A6","PIERAPG00000006938"
"PIERAPT00000016687","Scd2","PIERAPG00000006939"
"PIERAPT00000016688","ACPH1_3","PIERAPG00000006940"
"PIERAPT00000016689","ACPH1_3","PIERAPG00000006940"
"PIERAPT00000016690","ublcp1","PIERAPG00000006941"
"PIERAPT00000016691","PGBD3_2","PIERAPG00000006942"
"PIERAPT00000016692","PGBD3_2","PIERAPG00000006942"
"PIERAPT00000016693","V-RMIL","PIERAPG00000006943"
"PIERAPT00000016694","V-RMIL","PIERAPG00000006943"
"PIERAPT00000016695","V-RMIL","PIERAPG00000006943"
"PIERAPT00000016696","V-RMIL","PIERAPG00000006943"
"PIERAPT00000016697","FA5VSb","PIERAPG00000006944"
"PIERAPT00000016698","FA5VSb","PIERAPG00000006944"
"PIERAPT00000016699","FA5VSb","PIERAPG00000006944"
"PIERAPT00000016700","FA5VSb","PIERAPG00000006944"
"PIERAPT00000016701","YFR034W-A","PIERAPG00000006945"
"PIERAPT00000016702","YFR034W-A","PIERAPG00000006945"
"PIERAPT00000016703","YFR034W-A","PIERAPG00000006945"
"PIERAPT00000016704","YFR034W-A","PIERAPG00000006945"
"PIERAPT00000016705","gny","PIERAPG00000006946"
"PIERAPT00000016706","ifcA","PIERAPG00000006947"
"PIERAPT00000016707","KRP85","PIERAPG00000006948"
"PIERAPT00000016708","Glut1_2","PIERAPG00000006949"
"PIERAPT00000016709","guaB","PIERAPG00000006950"
"PIERAPT00000016710","CDC23_2","PIERAPG00000006951"
"PIERAPT00000016711","CDC23_2","PIERAPG00000006951"
"PIERAPT00000016712","Cd53","PIERAPG00000006952"
"PIERAPT00000016713","STK10","PIERAPG00000006953"
"PIERAPT00000016714","STK10","PIERAPG00000006953"
"PIERAPT00000016715","STK10","PIERAPG00000006953"
"PIERAPT00000016716","EGT_6","PIERAPG00000006954"
"PIERAPT00000016717","EGT_6","PIERAPG00000006954"
"PIERAPT00000016718","GT-4","PIERAPG00000006955"
"PIERAPT00000016719","ywbA","PIERAPG00000006956"
"PIERAPT00000016720","CYP4C1_6","PIERAPG00000006957"
"PIERAPT00000016721","CYP4C1_6","PIERAPG00000006957"
"PIERAPT00000016722","128up_2","PIERAPG00000006958"
"PIERAPT00000016723","harbi1_3","PIERAPG00000006959"
"PIERAPT00000016724","cpsf6CG7185","PIERAPG00000006960"
"PIERAPT00000016725","cpsf6CG7185","PIERAPG00000006960"
"PIERAPT00000016726","cpsf6CG7185","PIERAPG00000006960"
"PIERAPT00000016727","VALRS","PIERAPG00000006961"
"PIERAPT00000016728","VALRS","PIERAPG00000006961"
"PIERAPT00000016729","VALRS","PIERAPG00000006961"
"PIERAPT00000016730","VALRS","PIERAPG00000006961"
"PIERAPT00000016731","Obp19d_3","PIERAPG00000006962"
"PIERAPT00000016732","nol6","PIERAPG00000006963"
"PIERAPT00000016733","nol6","PIERAPG00000006963"
"PIERAPT00000016734","ena","PIERAPG00000006964"
"PIERAPT00000016735","Ptp4a1","PIERAPG00000006965"
"PIERAPT00000016736","PIF1HCDG","PIERAPG00000006966"
"PIERAPT00000016737","PIF1HCDG","PIERAPG00000006966"
"PIERAPT00000016738","PIF1HCDG","PIERAPG00000006966"
"PIERAPT00000016739","PIF1HCDG","PIERAPG00000006966"
"PIERAPT00000016740","USP38","PIERAPG00000006967"
"PIERAPT00000016741","infB_10","PIERAPG00000006968"
"PIERAPT00000016742","thrS_4","PIERAPG00000006969"
"PIERAPT00000016743","rsmG","PIERAPG00000006970"
"PIERAPT00000016744","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016745","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016746","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016747","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016748","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016749","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016750","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016751","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016752","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016753","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016754","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016755","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016756","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016757","SCRAKlhl26","PIERAPG00000006971"
"PIERAPT00000016758","G112622","PIERAPG00000006972"
"PIERAPT00000016759","MAK16","PIERAPG00000006973"
"PIERAPT00000016760","unc-47","PIERAPG00000006974"
"PIERAPT00000016761","unc-47","PIERAPG00000006974"
"PIERAPT00000016762","unc-47","PIERAPG00000006974"
"PIERAPT00000016763","unc-47","PIERAPG00000006974"
"PIERAPT00000016764","unc-47","PIERAPG00000006974"
"PIERAPT00000016765","Pigq","PIERAPG00000006975"
"PIERAPT00000016766","Pigq","PIERAPG00000006975"
"PIERAPT00000016767","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016768","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016769","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016770","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016771","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016772","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016773","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016774","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016775","MTF2Pcl","PIERAPG00000006976"
"PIERAPT00000016776","CDase_3","PIERAPG00000006977"
"PIERAPT00000016777","mRpS6","PIERAPG00000006978"
"PIERAPT00000016778","yemalpha","PIERAPG00000006979"
"PIERAPT00000016779","yemalpha","PIERAPG00000006979"
"PIERAPT00000016780","yemalpha","PIERAPG00000006979"
"PIERAPT00000016781","Snx13_2","PIERAPG00000006980"
"PIERAPT00000016782","Snx13_2","PIERAPG00000006980"
"PIERAPT00000016783","Snx13_2","PIERAPG00000006980"
"PIERAPT00000016784","Snx13_2","PIERAPG00000006980"
"PIERAPT00000016785","LanAlamb4MYO18B","PIERAPG00000006981"
"PIERAPT00000016786","LanAlamb4MYO18B","PIERAPG00000006981"
"PIERAPT00000016787","LanAlamb4MYO18B","PIERAPG00000006981"
"PIERAPT00000016788","LanAlamb4MYO18B","PIERAPG00000006981"
"PIERAPT00000016789","LanAlamb4MYO18B","PIERAPG00000006981"
"PIERAPT00000016790","LanAlamb4MYO18B","PIERAPG00000006981"
"PIERAPT00000016791","Cox6a1_2","PIERAPG00000006982"
"PIERAPT00000016792","lrfn1l","PIERAPG00000006983"
"PIERAPT00000016793","Dak_3","PIERAPG00000006984"
"PIERAPT00000016794","Dak_3","PIERAPG00000006984"
"PIERAPT00000016795","yqgN","PIERAPG00000006985"
"PIERAPT00000016796","Ccdc6","PIERAPG00000006986"
"PIERAPT00000016797","Ccdc6","PIERAPG00000006986"
"PIERAPT00000016798","six3","PIERAPG00000006987"
"PIERAPT00000016799","ZNF484","PIERAPG00000006988"
"PIERAPT00000016800","Mevan","PIERAPG00000006989"
"PIERAPT00000016801","thiC","PIERAPG00000006990"
"PIERAPT00000016802","PGBD3_3","PIERAPG00000006991"
"PIERAPT00000016803","citG","PIERAPG00000006992"
"PIERAPT00000016804","Gmd","PIERAPG00000006993"
"PIERAPT00000016805","CG9630","PIERAPG00000006994"
"PIERAPT00000016806","CG9630","PIERAPG00000006994"
"PIERAPT00000016807","CG9630","PIERAPG00000006994"
"PIERAPT00000016808","CG9630","PIERAPG00000006994"
"PIERAPT00000016809","Zmat2","PIERAPG00000006995"
"PIERAPT00000016810","Zmat2","PIERAPG00000006995"
"PIERAPT00000016811","Yrdc","PIERAPG00000006996"
"PIERAPT00000016812","uxaA","PIERAPG00000006997"
"PIERAPT00000016813","Hadh","PIERAPG00000006998"
"PIERAPT00000016814","Hadh","PIERAPG00000006998"
"PIERAPT00000016815","G109803","PIERAPG00000006999"
"PIERAPT00000016816","unc-5","PIERAPG00000007000"
"PIERAPT00000016817","unc-5","PIERAPG00000007000"
"PIERAPT00000016818","unc-5","PIERAPG00000007000"
"PIERAPT00000016819","unc-5","PIERAPG00000007000"
"PIERAPT00000016820","CTDSP1","PIERAPG00000007001"
"PIERAPT00000016821","sorD","PIERAPG00000007002"
"PIERAPT00000016822","Svep1","PIERAPG00000007003"
"PIERAPT00000016823","Svep1","PIERAPG00000007003"
"PIERAPT00000016824","PTGR1_2","PIERAPG00000007004"
"PIERAPT00000016825","l(3)mbn","PIERAPG00000007005"
"PIERAPT00000016826","l(3)mbn","PIERAPG00000007005"
"PIERAPT00000016827","ftsK_3","PIERAPG00000007006"
"PIERAPT00000016828","ftsK_3","PIERAPG00000007006"
"PIERAPT00000016829","MYPH","PIERAPG00000007007"
"PIERAPT00000016830","Coq2","PIERAPG00000007008"
"PIERAPT00000016831","prkC","PIERAPG00000007009"
"PIERAPT00000016832","Nnt","PIERAPG00000007010"
"PIERAPT00000016833","RpS7","PIERAPG00000007011"
"PIERAPT00000016834","kraken_4","PIERAPG00000007012"
"PIERAPT00000016835","kraken_4","PIERAPG00000007012"
"PIERAPT00000016836","RSU1","PIERAPG00000007013"
"PIERAPT00000016837","DNL4PEX5","PIERAPG00000007014"
"PIERAPT00000016838","DNL4PEX5","PIERAPG00000007014"
"PIERAPT00000016839","DNL4PEX5","PIERAPG00000007014"
"PIERAPT00000016840","DNL4PEX5","PIERAPG00000007014"
"PIERAPT00000016841","DNL4PEX5","PIERAPG00000007014"
"PIERAPT00000016842","eif3a","PIERAPG00000007015"
"PIERAPT00000016843","mth2_3","PIERAPG00000007016"
"PIERAPT00000016844","mth2_3","PIERAPG00000007016"
"PIERAPT00000016845","mth2_3","PIERAPG00000007016"
"PIERAPT00000016846","mth2_3","PIERAPG00000007016"
"PIERAPT00000016847","mth2_3","PIERAPG00000007016"
"PIERAPT00000016848","mth2_3","PIERAPG00000007016"
"PIERAPT00000016849","mth2_3","PIERAPG00000007016"
"PIERAPT00000016850","rst_3","PIERAPG00000007017"
"PIERAPT00000016851","CDK5R1","PIERAPG00000007018"
"PIERAPT00000016852","KDR","PIERAPG00000007019"
"PIERAPT00000016853","KDR","PIERAPG00000007019"
"PIERAPT00000016854","IMH1","PIERAPG00000007020"
"PIERAPT00000016855","SPBC365.04c","PIERAPG00000007021"
"PIERAPT00000016856","SPBC365.04c","PIERAPG00000007021"
"PIERAPT00000016857","SPBC365.04c","PIERAPG00000007021"
"PIERAPT00000016858","SPBC365.04c","PIERAPG00000007021"
"PIERAPT00000016859","ECLH_2","PIERAPG00000007022"
"PIERAPT00000016860","Pnliprp2","PIERAPG00000007023"
"PIERAPT00000016861","SBXA3","PIERAPG00000007024"
"PIERAPT00000016862","BTBD2","PIERAPG00000007025"
"PIERAPT00000016863","mGluR_2","PIERAPG00000007026"
"PIERAPT00000016864","AGAP009593_3","PIERAPG00000007027"
"PIERAPT00000016865","Atxn1","PIERAPG00000007028"
"PIERAPT00000016866","nox","PIERAPG00000007029"
"PIERAPT00000016867","spyM18","PIERAPG00000007030"
"PIERAPT00000016868","hyd_3","PIERAPG00000007031"
"PIERAPT00000016869","hyd_3","PIERAPG00000007031"
"PIERAPT00000016870","hyd_3","PIERAPG00000007031"
"PIERAPT00000016871","hyd_3","PIERAPG00000007031"
"PIERAPT00000016872","Rack1","PIERAPG00000007032"
"PIERAPT00000016873","Khdrbs2_2","PIERAPG00000007033"
"PIERAPT00000016874","B1ESTE","PIERAPG00000007034"
"PIERAPT00000016875","B1ESTE","PIERAPG00000007034"
"PIERAPT00000016876","B1ESTE","PIERAPG00000007034"
"PIERAPT00000016877","B1ESTE","PIERAPG00000007034"
"PIERAPT00000016878","tsr","PIERAPG00000007035"
"PIERAPT00000016879","Orct_5","PIERAPG00000007036"
"PIERAPT00000016880","yqhY","PIERAPG00000007037"
"PIERAPT00000016881","G107184","PIERAPG00000007038"
"PIERAPT00000016882","Aldh1b1","PIERAPG00000007039"
"PIERAPT00000016883","Aldh1b1","PIERAPG00000007039"
"PIERAPT00000016884","Aldh1b1","PIERAPG00000007039"
"PIERAPT00000016885","Aldh1b1","PIERAPG00000007039"
"PIERAPT00000016886","Aldh1b1","PIERAPG00000007039"
"PIERAPT00000016887","Aldh1b1","PIERAPG00000007039"
"PIERAPT00000016888","Cd63","PIERAPG00000007040"
"PIERAPT00000016889","Cd63","PIERAPG00000007040"
"PIERAPT00000016890","Cd63","PIERAPG00000007040"
"PIERAPT00000016891","act","PIERAPG00000007041"
"PIERAPT00000016892","Cha_2","PIERAPG00000007042"
"PIERAPT00000016893","Cha_2","PIERAPG00000007042"
"PIERAPT00000016894","Cha_2","PIERAPG00000007042"
"PIERAPT00000016895","ZBTB40_2","PIERAPG00000007043"
"PIERAPT00000016896","ZBTB40_2","PIERAPG00000007043"
"PIERAPT00000016897","Smg1","PIERAPG00000007044"
"PIERAPT00000016898","Smg1","PIERAPG00000007044"
"PIERAPT00000016899","Smg1","PIERAPG00000007044"
"PIERAPT00000016900","Smg1","PIERAPG00000007044"
"PIERAPT00000016901","Smg1","PIERAPG00000007044"
"PIERAPT00000016902","Smg1","PIERAPG00000007044"
"PIERAPT00000016903","otu","PIERAPG00000007045"
"PIERAPT00000016904","RPAP2","PIERAPG00000007046"
"PIERAPT00000016905","VMP03","PIERAPG00000007047"
"PIERAPT00000016906","VMP03","PIERAPG00000007047"
"PIERAPT00000016907","VMP03","PIERAPG00000007047"
"PIERAPT00000016908","CLNS1A","PIERAPG00000007048"
"PIERAPT00000016909","BRS3","PIERAPG00000007049"
"PIERAPT00000016910","SGSH","PIERAPG00000007050"
"PIERAPT00000016911","SGSH","PIERAPG00000007050"
"PIERAPT00000016912","SGSH","PIERAPG00000007050"
"PIERAPT00000016913","EHR","PIERAPG00000007051"
"PIERAPT00000016914","anon-3B1.2_9","PIERAPG00000007052"
"PIERAPT00000016915","HPGD_5","PIERAPG00000007053"
"PIERAPT00000016916","HPGD_5","PIERAPG00000007053"
"PIERAPT00000016917","ligA_3","PIERAPG00000007054"
"PIERAPT00000016918","nt5dc3","PIERAPG00000007055"
"PIERAPT00000016919","nt5dc3","PIERAPG00000007055"
"PIERAPT00000016920","fu","PIERAPG00000007056"
"PIERAPT00000016921","fu","PIERAPG00000007056"
"PIERAPT00000016922","fu","PIERAPG00000007056"
"PIERAPT00000016923","Top3alphaTOP3A","PIERAPG00000007057"
"PIERAPT00000016924","Top3alphaTOP3A","PIERAPG00000007057"
"PIERAPT00000016925","Top3alphaTOP3A","PIERAPG00000007057"
"PIERAPT00000016926","Top3alphaTOP3A","PIERAPG00000007057"
"PIERAPT00000016927","Sprtn","PIERAPG00000007058"
"PIERAPT00000016928","Mrpl40","PIERAPG00000007059"
"PIERAPT00000016929","Mrpl40","PIERAPG00000007059"
"PIERAPT00000016930","Mrpl40","PIERAPG00000007059"
"PIERAPT00000016931","Mrpl40","PIERAPG00000007059"
"PIERAPT00000016932","Mrpl40","PIERAPG00000007059"
"PIERAPT00000016933","Mrpl40","PIERAPG00000007059"
"PIERAPT00000016934","AAEL010742","PIERAPG00000007060"
"PIERAPT00000016935","ABCC14","PIERAPG00000007061"
"PIERAPT00000016936","ABCC14","PIERAPG00000007061"
"PIERAPT00000016937","ABCC14","PIERAPG00000007061"
"PIERAPT00000016938","Kri1","PIERAPG00000007062"
"PIERAPT00000016939","Kri1","PIERAPG00000007062"
"PIERAPT00000016940","G111733","PIERAPG00000007063"
"PIERAPT00000016941","ypjC","PIERAPG00000007064"
"PIERAPT00000016942","KCNJ2","PIERAPG00000007065"
"PIERAPT00000016943","NUDCD1","PIERAPG00000007066"
"PIERAPT00000016944","XPR1","PIERAPG00000007067"
"PIERAPT00000016945","XPR1","PIERAPG00000007067"
"PIERAPT00000016946","htl","PIERAPG00000007068"
"PIERAPT00000016947","htl","PIERAPG00000007068"
"PIERAPT00000016948","G105578","PIERAPG00000007069"
"PIERAPT00000016949","G105578","PIERAPG00000007069"
"PIERAPT00000016950","nlg-1","PIERAPG00000007070"
"PIERAPT00000016951","G111038","PIERAPG00000007071"
"PIERAPT00000016952","hspa14-a","PIERAPG00000007072"
"PIERAPT00000016953","EF1A_2","PIERAPG00000007073"
"PIERAPT00000016954","NSL","PIERAPG00000007074"
"PIERAPT00000016955","to_6","PIERAPG00000007075"
"PIERAPT00000016956","adat3","PIERAPG00000007076"
"PIERAPT00000016957","Rbm28_2","PIERAPG00000007077"
"PIERAPT00000016958","Rbm28_2","PIERAPG00000007077"
"PIERAPT00000016959","Rbm28_2","PIERAPG00000007077"
"PIERAPT00000016960","InR","PIERAPG00000007078"
"PIERAPT00000016961","InR","PIERAPG00000007078"
"PIERAPT00000016962","InR","PIERAPG00000007078"
"PIERAPT00000016963","InR","PIERAPG00000007078"
"PIERAPT00000016964","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016965","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016966","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016967","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016968","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016969","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016970","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016971","ncaph2AAEL006169","PIERAPG00000007079"
"PIERAPT00000016972","ACBP2PAE1861ankrd52At5g02620","PIERAPG00000007080"
"PIERAPT00000016973","ACBP2PAE1861ankrd52At5g02620","PIERAPG00000007080"
"PIERAPT00000016974","ACBP2PAE1861ankrd52At5g02620","PIERAPG00000007080"
"PIERAPT00000016975","ACBP2PAE1861ankrd52At5g02620","PIERAPG00000007080"
"PIERAPT00000016976","ZNFX1_2","PIERAPG00000007081"
"PIERAPT00000016977","HMCT_3","PIERAPG00000007082"
"PIERAPT00000016978","croc","PIERAPG00000007083"
"PIERAPT00000016979","croc","PIERAPG00000007083"
